sentiment,sentiment:confidence,date,year,month,day,text
Positive,1.0,2014-12-03 07:43:51+00:00,2014,12,3,"are u #android or #ios? $aapl #samsung #aapl #ApplePay #apple #GoodMore
#GivingTuesday
#StonerSports
#3YearsOf5SOS
#FlashvsArrow
#stocks"
Positive,0.6474,2014-12-03 07:49:29+00:00,2014,12,3,Apple Inc. Goes To Trial on Anti-Trust Charges Today http://t.co/ZgCPIf0w5T #AAPL
Negative,0.6525,2014-12-03 07:50:15+00:00,2014,12,3,@Apple What english is this? What do you mean? http://t.co/pZB18o3kVJ
Positive,1.0,2014-12-03 08:00:02+00:00,2014,12,3,"Apple MacBook (å£949.86)
http://t.co/f5IHhOnzHM
@office_nerd @apple
#tech http://t.co/0cuTGtm7fF"
Positive,0.671,2014-12-03 08:00:31+00:00,2014,12,3,@migreyes @dhh thank @apple.
Negative,0.7126,2014-12-03 08:01:00+00:00,2014,12,3,Can #iPad conquer the enterprise? Only if @Apple has the guts to license #iOS: http://t.co/0mWOJkycsc
Negative,0.667,2014-12-03 08:21:06+00:00,2014,12,3,@apple really need to up their battery game. Because ain't no one got time to charge their phones #furstrated #annoyed #charging
Negative,1.0,2014-12-03 08:30:02+00:00,2014,12,3,yea let me just pay 600 dollars for phone so it dies at 30% fix your shit @apple
Negative,0.6804,2014-12-03 08:30:56+00:00,2014,12,3,@FaZeNikan @Apple Wrong @ Homie
Negative,0.6876,2014-12-03 08:31:13+00:00,2014,12,3,@FaZeNikan @Apple haha switch to @Android
Positive,0.6708,2014-12-03 08:31:44+00:00,2014,12,3,@FaZeNikan @Apple did u overheat it
Positive,0.6544,2014-12-03 08:35:33+00:00,2014,12,3,RT @RyansConcepts: @FaZeNikan @Apple Wrong @ Homie
Negative,1.0,2014-12-03 08:35:43+00:00,2014,12,3,RT @FaZeNikan: yea let me just pay 600 dollars for phone so it dies at 30% fix your shit @apple
Negative,1.0,2014-12-03 08:37:02+00:00,2014,12,3,@FaZeNikan @Apple I had the same thing. Bought an iPhone 5 when it came out and had to replace the battery after a month or two.
Positive,1.0,2014-12-03 08:37:25+00:00,2014,12,3,"#Rumors #Surface for @Apple [#Apple] #iPhone6S and #iPhone7 in #2015. (#Wednesday, 3 #December) http://t.co/ErwYTy3heX"
Negative,1.0,2014-12-03 08:42:26+00:00,2014,12,3,"@FaZeNikan @Apple lol iPhone,weak. Get on that Lumia level bruh"
Neutral,1.0,2014-12-03 08:49:32+00:00,2014,12,3,Great FCP X update from @apple today. That will do nicely! #video # editing
Negative,1.0,2014-12-03 08:52:59+00:00,2014,12,3,RT @FaZeNikan: yea let me just pay 600 dollars for phone so it dies at 30% fix your shit @apple
Positive,0.681,2014-12-03 08:59:12+00:00,2014,12,3,Great piece from @howardlake on @apple &amp; the new #RED #app store - profits from exclusive content go to @GlobalFund: http://t.co/FfOBuzQ7VI
Negative,1.0,2014-12-03 09:00:19+00:00,2014,12,3,still can't merge multiple apple-id's @apple #fail http://t.co/5BNAihk58p
Neutral,0.7177,2014-12-03 09:01:01+00:00,2014,12,3,# Dyslexic iPhone 6 Users rejoice! Thanks to @apple and 'voice text' hard to spell words are a thing of the past! http://t.co/wjJfLYZme3
Negative,1.0,2014-12-03 09:16:40+00:00,2014,12,3,@FaZeNikan @Apple @applenws @AppStore i know my iphone  dies at like 20%
Negative,1.0,2014-12-03 09:22:53+00:00,2014,12,3,Realised the reason @apple make huge phones is because they f**ked Safari up by not allowing us to hide the address bar
Negative,0.6708,2014-12-03 09:23:49+00:00,2014,12,3,still can't merge multiple apple-id's @apple #fail http://t.co/CDvtUjnqgu
Positive,1.0,2014-12-03 09:38:38+00:00,2014,12,3,Intel And Inevitability - http://t.co/gIZLUhRphw #AAPL #INTC #MCHP
Negative,1.0,2014-12-03 09:55:49+00:00,2014,12,3,why is there no black heart emoji @apple
Positive,1.0,2014-12-03 09:58:15+00:00,2014,12,3,Steve Jobs emails featured in Apple iPod US antitrust trial http://t.co/UNEs9ioHtF #AAPL
Positive,1.0,2014-12-03 10:00:05+00:00,2014,12,3,"Trade $AAPL #FREE Nightly Updates are #posted here on #Twitter, or you can visit the #Trade #AAPL FREE #website here http://t.co/U4TKeApbxF"
Positive,1.0,2014-12-03 10:00:15+00:00,2014,12,3,The rumoured @oppo R8207 looks very similar to a certain @Apple #iPhone6 http://t.co/eSUoXuE4lr
Positive,1.0,2014-12-03 10:00:15+00:00,2014,12,3,The rumoured @oppo R8207 looks very similar to a certain @Apple #iPhone6 http://t.co/nJKstb1rJf
Positive,0.6508,2014-12-03 10:00:55+00:00,2014,12,3,@Apple @appleios rolled out #WebGL to #iOS8 3 months ago and just overtook @google @Android in WebGL support levels.
Positive,0.7253,2014-12-03 10:02:47+00:00,2014,12,3,RT @Stuff_SG: The rumoured @oppo R8207 looks very similar to a certain @Apple #iPhone6 http://t.co/nJKstb1rJf
Positive,0.3393,2014-12-03 10:03:59+00:00,2014,12,3,OH MY GOD. DONT PLAY WITH ME. FORREAL. @Apple
Positive,1.0,2014-12-03 10:09:21+00:00,2014,12,3,@Apple TV fades away in #streaming video player market http://t.co/nmqcdKFnUL
Positive,0.7279,2014-12-03 10:13:40+00:00,2014,12,3,"@Apple patents active fall protection system that shifts #iPhone in midair http://t.co/76QWGA6ml7 #Technology
#FYI"
Positive,1.0,2014-12-03 10:15:04+00:00,2014,12,3,#AAPL:Don't Confuse Morgan Stanley Decreasing Apple's Weighting By 1% With B...http://t.co/5jWelm30vM
Neutral,1.0,2014-12-03 10:20:04+00:00,2014,12,3,RT @pyalot: @Apple @appleios rolled out #WebGL to #iOS8 3 months ago and just overtook @google @Android in WebGL support levels.
Positive,0.68,2014-12-03 10:27:12+00:00,2014,12,3,@FaZeNikan @Apple restart it or wait till next Apple update happens to me
Negative,1.0,2014-12-03 10:49:54+00:00,2014,12,3,". @apple diag and support suck a lot! It says 'cannot connect server, try again', then 'ticket not found' #disgusting http://t.co/ARyYbxOdox"
Positive,1.0,2014-12-03 11:29:48+00:00,2014,12,3,"http://t.co/D2TeKpbQyw
@Apple Default search engine"
Positive,0.6894,2014-12-03 11:44:38+00:00,2014,12,3,"GTAT Creditors Want to Question Apple's Jeff Williams $AAPL #aapl
http://t.co/FlFWmJ5LkH"
Neutral,0.6796,2014-12-03 11:54:06+00:00,2014,12,3,"Brilliant Tech! No more broken screens in #festivals, @Apple via @techcrunch http://t.co/o6HfU1n1il http://t.co/2ocWnFeyNe"
Positive,0.6882,2014-12-03 11:57:28+00:00,2014,12,3,"UPDATE 2-Steve Jobs emails featured in Apple iPod U.S. antitrust trial $AAPL #aapl
http://t.co/ZIlhjZvY61"
Positive,1.0,2014-12-03 11:58:34+00:00,2014,12,3,"'A lot of times, people don't know what they want, until you show it to them.' - Steve Jobs #AAPL #Apple"
Negative,1.0,2014-12-03 12:01:48+00:00,2014,12,3,I've sent my computer out to @apple twice for repairs in the last month and each time it comes back with a new problem Something isn't right
Negative,0.6618,2014-12-03 12:03:49+00:00,2014,12,3,WHY? WHY HAVE YOU PUT GAY STUFF IN MY FUCKING IPHONE @apple http://t.co/r7BrJShrXK
Positive,1.0,2014-12-03 12:12:44+00:00,2014,12,3,"#Rumors #Surface for @@Apple [#Apple] #iPhone6S and #iPhone7 in #2015. (#Wednesday, 3 #December) http://t.co/dC5O4hRKNn"
Negative,1.0,2014-12-03 12:16:23+00:00,2014,12,3,.@apple why do your computers like to crash on dead week before finals?
Negative,1.0,2014-12-03 12:16:58+00:00,2014,12,3,@sashametro Its the iupdate process that is so incensing. what rubbish. Hopefully @apple will be irrelevant again soon.
Negative,0.7113,2014-12-03 12:19:58+00:00,2014,12,3,@Apple fix your apps.... If I click play it ain't playin'..... So it ain't really a play button is it?
Negative,1.0,2014-12-03 12:24:12+00:00,2014,12,3,I'm going to press the play button!! Wait no I'm not :( @apple fix your apps http://t.co/eteewIIjrO
Negative,1.0,2014-12-03 12:25:58+00:00,2014,12,3,It's just dawned on me that I've probably spent more on replacing frayed / non functioning Iphone cables than I've spent on iPhones @apple
Negative,1.0,2014-12-03 12:29:00+00:00,2014,12,3,@mayhembcn iUpdate is new since I needed a DUNS two years ago (web form + phone call) - ironic for an @apple req that it only supports IE8+
Positive,0.7279,2014-12-03 12:30:59+00:00,2014,12,3,"Apple Bears Get Fat Payout From Stock Swoon; the 60-Second Plunge $AAPL #aapl
http://t.co/RffvQbdl7Z"
Positive,0.6513,2014-12-03 12:33:06+00:00,2014,12,3,@GMONEYizME @Apple how so true; making sales off their accessories!
Negative,1.0,2014-12-03 12:33:10+00:00,2014,12,3,'@GMONEYizME: I've probably spent more on replacing non functioning Iphone cables than I've spent on iPhones @apple' - #SwitchToLumia
Negative,0.6775,2014-12-03 12:43:01+00:00,2014,12,3,"L.A. school district halts iPad contract as FBI seizes documents $AAPL #aapl
http://t.co/BTJokQnriy"
Positive,0.6632,2014-12-03 12:54:29+00:00,2014,12,3,"Great coverage @EPro of @comscore 's Cyber Monday data, but show me the top items by store, like this for @apple http://t.co/rfZnOaCG7c"
Negative,1.0,2014-12-03 12:57:46+00:00,2014,12,3,@Siri @Apple @SteveJobs @alarmthatdidntgooff this is disrespectful
Neutral,0.7506,2014-12-03 12:57:54+00:00,2014,12,3,"Apple's iOS devices accounted for 78% of record setting Cyber Monday mobile sales $AAPL #aapl
http://t.co/7ixmkG9cb4"
Positive,0.6659,2014-12-03 13:00:20+00:00,2014,12,3,"@Apple have patented an #iPhone drop protection mechanism. Is the is end of #crackedscreens?
http://t.co/Tea3fu5wfX http://t.co/v4J11CPyYy"
Neutral,0.5124,2014-12-03 13:10:00+00:00,2014,12,3,You're probably reading this on an iPhone built by the largest company around #AAPL They broke more records http://t.co/GpCQIgWMXm #impress
Negative,0.6879,2014-12-03 13:11:06+00:00,2014,12,3,How is 'never' interpreted as 'ask me again annoyingly soon' when iOS apps ask to be rated?  @apple tell your devs never means NEVER
Neutral,0.6879,2014-12-03 13:11:29+00:00,2014,12,3,"Apple's iPhone Crushes Samsung's Galaxy by More than 6 to1 in Japan $AAPL #aapl
http://t.co/6hDOWuO2uV"
Neutral,1.0,2014-12-03 13:19:25+00:00,2014,12,3,"@Apple [#Apple] #sales soar after launch of #iPhone6. (#Wednesday, 3 #December) http://t.co/QrV3LxeVgm"
Positive,1.0,2014-12-03 13:21:18+00:00,2014,12,3,"As Apple still struggles to meet iPhone 6 demand, Canaccord raises price target to $135  $AAPL #aapl
http://t.co/IrZI8Q8F9r"
Positive,1.0,2014-12-03 13:26:10+00:00,2014,12,3,"@CadeRageous Thx RT .@Apple Own 2600 digital languages (IP) = NEW #internet Leader,10% of cost of #DIY .@googlenexus http://t.co/sQv0FmaPGO"
Neutral,1.0,2014-12-03 13:26:49+00:00,2014,12,3,So got the new #iphone6 and growing to love it. A bit bulky coming from the iphone5 but nice feel thanks @apple now waiting for #applewatch
Positive,1.0,2014-12-03 13:28:39+00:00,2014,12,3,"RT @JPDesloges: GTAT Creditors Want to Question Apple's Jeff Williams $AAPL #aapl
http://t.co/FlFWmJ5LkH"
Positive,0.7376,2014-12-03 13:31:23+00:00,2014,12,3,"SP500 Technology Bull% Index: The Apple Experiment ?  $SPY, $SPX, $ES_F, $XLK, $AAPL #aapl  http://t.co/RjnT7rnbBi"
Positive,1.0,2014-12-03 13:35:40+00:00,2014,12,3,"Technical Observation of the Day: Tested the 20 DMA on Apple $AAPL #aapl
http://t.co/6EJ6Mbv44f"
Positive,1.0,2014-12-03 13:52:13+00:00,2014,12,3,Apple's PT raised by JMP Securities to $150.00. outperform rating. http://t.co/omCdSCu85d $AAPL #AAPL
Positive,0.6344,2014-12-03 13:52:21+00:00,2014,12,3,Apple's PT raised by JMP Securities to $150.00. outperform rating. http://t.co/XWaeIU03vr $AAPL #AAPL
Positive,1.0,2014-12-03 13:52:42+00:00,2014,12,3,"In emails, Jobs determined to keep iPod Apple-only  $AAPL #aapl
http://t.co/JwK4grA7Zq"
Positive,1.0,2014-12-03 13:52:59+00:00,2014,12,3,"APPLE Intraday Comments - Pre-Opening - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"
Positive,0.6894,2014-12-03 14:06:52+00:00,2014,12,3,"@Apple working on making next phone drop in the safest way all the time...like a cat
http://t.co/dQBmgZydoY"
Positive,0.6691,2014-12-03 14:13:04+00:00,2014,12,3,#Apple's Recent Pullback A Buy Opportunity #AAPL http://t.co/YEAmT2V5qf
Positive,0.6932,2014-12-03 14:14:14+00:00,2014,12,3,#Apple's Eddy Cue Talks About Price-Fixing On E-Books: He'd 'Do It Again' #aapl http://t.co/yHMmbvye9f
Positive,0.6759,2014-12-03 14:16:11+00:00,2014,12,3,"In a Bay Area Courtroom, Lawyers Hit Replay on @Apple History, via @nytimes #antitrust @itunes #ipod  http://t.co/tsQ9dUrK6B"
Negative,0.6754,2014-12-03 14:16:12+00:00,2014,12,3,#SteveJobs' Emails Show How He Wanted To Smear Competitors As ' #Hackers' #aapl http://t.co/BYJ0ZR62AV
Negative,1.0,2014-12-03 14:17:55+00:00,2014,12,3,@Apple Stop liking man.
Positive,1.0,2014-12-03 14:20:08+00:00,2014,12,3,"Why Even Apple Is Surprised by the Enormous Demand for the iPhone 6 $AAPL #aapl
http://t.co/rwGf20VByx"
Positive,1.0,2014-12-03 14:24:12+00:00,2014,12,3,"APPLE - Fibonacci Technicals Levels - Intraday - Pre-Opening $AAPL #aapl 
http://t.co/ueCSTwoPcp"
Negative,1.0,2014-12-03 14:25:28+00:00,2014,12,3,YO I DIDNT TOUCH MY PHONE AT ALL AND RIGHT WHEN I DISCONNECTED IT FROM THE CHARGER IT WENT DOWN 3% @apple WE ARE GONNA SCRAP RIGHT NOW
Positive,0.6739,2014-12-03 14:27:00+00:00,2014,12,3,TheStreet:  Why Even #Apple Is Surprised by the Enormous Demand for the #iPhone6. #aapl http://t.co/lIicDmSVsj
Positive,0.6731,2014-12-03 14:28:42+00:00,2014,12,3,Steve Jobs' Snarky Testimony Takes Center Stage in iPod Class-Action Lawsuit Opening http://t.co/Nxet3fEO5Q #AAPL
Positive,1.0,2014-12-03 14:29:19+00:00,2014,12,3,#JimCramer you used the same logic to explain #TOL earnings during the paek in housing..Its a retailer..#AAPL just like #AMZN  not tech.
Neutral,0.6458,2014-12-03 14:30:55+00:00,2014,12,3,RT @ConsumerFeed: Apple's PT raised by JMP Securities to $150.00. outperform rating. http://t.co/XWaeIU03vr $AAPL #AAPL
Positive,0.6474,2014-12-03 14:35:54+00:00,2014,12,3,BLOCK TRADE detected in #AAPL
Positive,0.7039,2014-12-03 14:36:51+00:00,2014,12,3,#iPhone6S Rumors Point To A CuriousåÊEarly 2015 Release - Forbes #aapl http://t.co/YGHgLCjbfK
Positive,0.812,2014-12-03 14:38:27+00:00,2014,12,3,"APPLE Intraday Comments - Updated RANGE - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"
Neutral,0.6661,2014-12-03 14:39:25+00:00,2014,12,3,Go Apple! Looks like a little squeeze again :) #aapl $stocks
Positive,0.7177,2014-12-03 14:40:03+00:00,2014,12,3,Is apple fairly valued at $115? #aapl #ios #AppleWatch #ApplePay #apple #iPhone6 #iPhone6Plus #stocks #finance #stocks #trading #samsung
Positive,1.0,2014-12-03 14:40:22+00:00,2014,12,3,@apple #iPhones Of The Future Could Save Themselves When You Drop Them http://t.co/CNl4d6nlsp
Positive,0.6593,2014-12-03 14:45:13+00:00,2014,12,3,Butterfingers and @Apple do mix: @#applinsider: patents active fall protection system that shifts iPhones in midair http://t.co/qM52Rml6c9
Positive,0.7263,2014-12-03 14:47:22+00:00,2014,12,3,#ApplePay Partner #Stripe Valued at $3.5 Billion in Funding #aapl http://t.co/5KRh8CJDMB
Positive,1.0,2014-12-03 14:49:14+00:00,2014,12,3,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/fGN0TdxhyM"
Positive,1.0,2014-12-03 14:49:38+00:00,2014,12,3,"RT @JPDesloges: APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/fGN0TdxhyM"
Negative,1.0,2014-12-03 14:56:17+00:00,2014,12,3,"My 17' MacBook Pro boots with pink vertical stripes, a gray screen, then shutting down and repeating...help @apple http://t.co/xZ4Wb3dm73"
Positive,0.6784,2014-12-03 14:59:03+00:00,2014,12,3,@jakeflem @Apple what year is it?
Positive,0.6783,2014-12-03 14:59:19+00:00,2014,12,3,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/27JnTFmO0i"
Positive,1.0,2014-12-03 14:59:22+00:00,2014,12,3,@jakeflem @Apple Try booting while holding Command R and see if you can do a disk repair
Negative,0.6838,2014-12-03 14:59:43+00:00,2014,12,3,GOSH DARNIT @Apple I DONT KNOW WHAT THE CLOUD IS
Positive,1.0,2014-12-03 15:00:03+00:00,2014,12,3,#AAPL:Apple's Eddy Cue Talks About Price-Fixing On E-Books: He'd 'Do It Agai...http://t.co/mSC8uepzPn
Positive,1.0,2014-12-03 15:00:36+00:00,2014,12,3,"@jakeflem @Apple I had to get my logic board completely replaced, if it's under warranty they'll do it for free - make sure to back up b4"
Positive,1.0,2014-12-03 15:00:41+00:00,2014,12,3,"Big Spending by Consumers on Cyber Monday

#CyberMonday, #PayPal, #Apple, #AAPL, #eBay, #WalMart, #WMT, #Sales,... http://t.co/pB6WltjTzZ"
Positive,1.0,2014-12-03 15:01:24+00:00,2014,12,3,"Allowing @Apple final creative authority, @Chase will debut the first spot featuring #ApplePay this week. http://t.co/lnve19yw7G"
Positive,1.0,2014-12-03 15:02:05+00:00,2014,12,3,"Apple CEO Tim Cook Talks Technology With Senator Orrin Hatch During Washington, D.C. Trip http://t.co/Nzd3IIMIBV #AAPL"
Negative,1.0,2014-12-03 15:02:37+00:00,2014,12,3,@jakeflem @Apple We've previously had to deal with this issue it's really annoying. Try to reset the NVRAM http://t.co/EoIAf3wO5f
Negative,1.0,2014-12-03 15:02:58+00:00,2014,12,3,tell ur update to stop capitalizing everything @apple
Negative,1.0,2014-12-03 15:03:39+00:00,2014,12,3,@SSComposer @Apple seems to ignore any key presses like command r and is just doing its own thing.
Positive,0.6774,2014-12-03 15:04:01+00:00,2014,12,3,#AAPL now moves a point faster the a New York driver changes lanes.
Negative,1.0,2014-12-03 15:04:10+00:00,2014,12,3,@briannaUrie @Apple Their autocorrect is so shit too
Negative,1.0,2014-12-03 15:04:42+00:00,2014,12,3,"@jakeflem @Apple But it won't fix the problem for good, could back and you might have to change the logic board, check with  Apple Genius :("
Neutral,0.7297,2014-12-03 15:06:55+00:00,2014,12,3,"#Kantar: @Apple [#Apple] On Track For 'Record Quarter' As #iPhone6 Sales Bump Up Its .... (#Wednesday, 3 #December) http://t.co/HDmGr8fwYA"
Negative,0.6661,2014-12-03 15:09:33+00:00,2014,12,3,@SaifBinS3eed @Apple get the cloud to butt extension on your web browser
Positive,1.0,2014-12-03 15:10:31+00:00,2014,12,3,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/rFeLByukN6"
Negative,0.5167,2014-12-03 15:14:04+00:00,2014,12,3,http://t.co/N87ZYWyaKQ #YotaPhone2 is the future of cell phones. @apple and @samsung should be scared.
Neutral,0.6425,2014-12-03 15:14:18+00:00,2014,12,3,CNBCTV:  #Cramer: #Apple has no real competition #aapl http://t.co/8cYgzEZQPN
Negative,1.0,2014-12-03 15:14:47+00:00,2014,12,3,CNBCTV:  #Chromecast beats #AppleTV #aapl http://t.co/uX3vYSzHhu
Positive,1.0,2014-12-03 15:15:10+00:00,2014,12,3,"APPLE Intraday Comments - Updated RANGE , - PREMIUM USERS  #aapl #Stockaction #trading #Stocks #MKt
http://t.co/G0TeDLCB9z"
Positive,0.351,2014-12-03 15:19:06+00:00,2014,12,3,@umo_games @Apple thanks for the tip! Seemed to do something but still pretty much the same. :(
Negative,1.0,2014-12-03 15:19:34+00:00,2014,12,3,@jokigenki @Apple I think it's like 2011? Can't look right now.
Positive,0.6559,2014-12-03 15:20:18+00:00,2014,12,3,"Trademark Confusion: Apple's App Store Trademark was rejected in Australia, approved in Europe  Canada  $AAPL #aapl
http://t.co/m1Wt4QFYD1"
Negative,1.0,2014-12-03 15:22:09+00:00,2014,12,3,"Lowkey, Yosemite trash af I cant use my logic express 9 anymore @Apple yall irritating the fuck outta me - Sincerely a disgruntled person"
Positive,0.4896,2014-12-03 15:22:36+00:00,2014,12,3,@jimcramer Tks for setting the record straight for @apple investors!!!
